S No,Station Name,Station Code,Station Category,Division,Zone,District,State,Category_Rank,Division_Station_Count,Zone_Share_%
6393,KUNKI B.H.,KZU,NSG6,CHAKRADHARPUR,SER,SARAIKELA KHARSAWAN,JHARKHAND,9,83,4.39
6394,LATHIKATA,LTK,NSG6,CHAKRADHARPUR,SER,SUNDARGARH,ODISHA,9,83,4.39
6395,LOTAPAHAR,LPH,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,9,83,4.39
6396,MAHADEVASAL PH,MXW,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,9,83,4.39
6397,MAHALI MARUP,MMV,NSG6,CHAKRADHARPUR,SER,SARAIKELA KHARSAWAN,JHARKHAND,9,83,4.39
6398,MALUKA,MLKA,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,9,83,4.39
6399,MURGA-MAHADEV ROAD,MMVR,NSG6,CHAKRADHARPUR,SER,KENDUJHAR,ODISHA,9,83,4.39
6400,NOAMUNDI,NOMD,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,9,83,4.39
6401,PADAPAHAR,PDPH,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,9,83,4.39
6402,PANDRASALI,PRSL,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,9,83,4.39
6403,PANPOSH,PPO,NSG6,CHAKRADHARPUR,SER,SUNDARGARH,ODISHA,9,83,4.39
6404,PATASAHI,PSJ,NSG6,CHAKRADHARPUR,SER,SUNDARGARH,ODISHA,9,83,4.39
6405,POSOITA,PST,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,9,83,4.39
6406,RAIRANGPUR,RRP,NSG6,CHAKRADHARPUR,SER,MAYURBHANJ,ODISHA,9,83,4.39
6407,SINGHPOKHARIA,SIPA,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,9,83,4.39
6408,SOGORA,SOGR,NSG6,CHAKRADHARPUR,SER,SAMBALPUR,ODISHA,9,83,4.39
6409,SONAKHAN,SXN,NSG6,CHAKRADHARPUR,SER,SUNDARGARH,ODISHA,9,83,4.39
6410,SONUA,SWR,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,9,83,4.39
6411,TALABURU,TABU,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,9,83,4.39
6412,TANGARMUNDA BH,TGM,NSG6,CHAKRADHARPUR,SER,SAMBALPUR,ODISHA,9,83,4.39
6413,DURGACHAK TOWN,DZKT,HG1,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,1,136,4.39
6414,JALALSI P.H.,JLI,HG1,KHARAGPUR,SER,HOWRAH,WEST BENGAL,1,136,4.39
6415,MAHENDRALALNAGAR,MHLN,HG1,KHARAGPUR,SER,HOWRAH,WEST BENGAL,1,136,4.39
6416,MUNSIRHAT P.H.,MNH,HG1,KHARAGPUR,SER,HOWRAH,WEST BENGAL,1,136,4.39
6417,PANTIHAL,PTHL,HG1,KHARAGPUR,SER,HOWRAH,WEST BENGAL,1,136,4.39
6418,ANGUA P.H.,AGV,HG2,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,2,136,4.39
6419,ASHAPURNA DEVI,APRD,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,2,136,4.39
6420,BADALPUR P.H,BDPA,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,2,136,4.39
6421,BANDAR PH,BAAR,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,2,136,4.39
6422,BANSTOLA PH,BNB,HG2,KHARAGPUR,SER,JHARGRAM,WEST BENGAL,2,136,4.39
6423,BETNOTI PH,BTQ,HG2,KHARAGPUR,SER,MAYURBHANJ,ODISHA,2,136,4.39
6424,DANSI PH,DNI,HG2,KHARAGPUR,SER,HOWRAH,WEST BENGAL,2,136,4.39
6425,DOMJUR ROAD,DMJR,HG2,KHARAGPUR,SER,HOWRAH,WEST BENGAL,2,136,4.39
6426,DUAN,DUAN,HG2,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,2,136,4.39
6427,HARISHDADPUR PH,HDC,HG2,KHARAGPUR,SER,HOWRAH,WEST BENGAL,2,136,4.39
6428,HERIA P.H.,HEN,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,2,136,4.39
6429,JHALUARBAR,JLBR,HG2,KHARAGPUR,SER,HOWRAH,WEST BENGAL,2,136,4.39
6430,JOGAL,JOL,HG2,KHARAGPUR,SER,MAYURBHANJ,ODISHA,2,136,4.39
6431,JUGPURA P.H.,JRG,HG2,KHARAGPUR,SER,MAYURBHANJ,ODISHA,2,136,4.39
6432,KANIMAHULI P.H.,KNM,HG2,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,2,136,4.39
6433,KHATKURA P.H.,KATB,HG2,KHARAGPUR,SER,JHARGRAM,WEST BENGAL,2,136,4.39
6434,KONA PH,KONA,HG2,KHARAGPUR,SER,HOWRAH,WEST BENGAL,2,136,4.39
6435,KRISHNA CHANDRAPUR,KCV,HG2,KHARAGPUR,SER,MAYURBHANJ,ODISHA,2,136,4.39
6436,LAVAN SG SMARAK,LSGS,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,2,136,4.39
6437,MAKARDAHA,MDC,HG2,KHARAGPUR,SER,HOWRAH,WEST BENGAL,2,136,4.39
6438,NACHINDA P.H.,NCN,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,2,136,4.39
6439,NUAGAON-MAYURBHANJ R,NMBR,HG2,KHARAGPUR,SER,BALESHWAR,ODISHA,2,136,4.39
6440,SABIRA,SZZ,HG2,KHARAGPUR,SER,BALESHWAR,ODISHA,2,136,4.39
6441,SAHID MATANGINI,SMTG,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,2,136,4.39
6442,SATISH SAMANTA P.H.,SSPH,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,2,136,4.39
6443,SITALPUR (BENGAL),STLB,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,2,136,4.39
6444,SUJALPUR P.H.,SJPA,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,2,136,4.39
6445,THAKURTOLA P.H,TKH,HG2,KHARAGPUR,SER,MAYURBHANJ,ODISHA,2,136,4.39
6446,TIKRA P.H.,TKRA,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,2,136,4.39
6447,BURAMARA,BWO,HG3,KHARAGPUR,SER,MAYURBHANJ,ODISHA,3,136,4.39
6448,CHIRUGODA,CHGA,HG3,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,3,136,4.39
6449,DAKSHINBARI,DKB,HG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,3,136,4.39
6450,JAMSOLE,JSE,HG3,KHARAGPUR,SER,MAYURBHANJ,ODISHA,3,136,4.39
6451,KUCHAI,KUCE,HG3,KHARAGPUR,SER,MAYURBHANJ,ODISHA,3,136,4.39
6452,PADMAPUKUR,PDPK,HG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,3,136,4.39
6453,PANPANA PH,PNPN,HG3,KHARAGPUR,SER,BALESHWAR,ODISHA,3,136,4.39
6454,RAJALUKAH,RJLK,HG3,KHARAGPUR,SER,MAYURBHANJ,ODISHA,3,136,4.39
6455,TIKIRAPAL P.H.,TKPL,HG3,KHARAGPUR,SER,BALESHWAR,ODISHA,3,136,4.39
6456,HOWRAH SOUTH N C,HWHS,NSG1,KHARAGPUR,SER,HOWRAH,WEST BENGAL,4,136,4.39
6457,KHARAGPUR,KGP,NSG2,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,5,136,4.39
6458,BALASORE,BLS,NSG3,KHARAGPUR,SER,BALESHWAR,ODISHA,6,136,4.39
6459,SHALIMAR,SHM,NSG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,6,136,4.39
6460,BARIPADA,BPO,NSG4,KHARAGPUR,SER,MAYURBHANJ,ODISHA,7,136,4.39
6461,DIGHA,DGHA,NSG4,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,7,136,4.39
6462,GHATSILA,GTS,NSG4,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,7,136,4.39
6463,JHARGRAM,JGM,NSG4,KHARAGPUR,SER,JHARGRAM,WEST BENGAL,7,136,4.39
6464,MIDNAPORE,MDN,NSG4,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,7,136,4.39
6465,BASTA,BTS,NSG5,KHARAGPUR,SER,BALESHWAR,ODISHA,8,136,4.39
6466,BELDA,BLDA,NSG5,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,8,136,4.39
6467,CHAKULIA,CKU,NSG5,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,8,136,4.39
6468,HIJLI,HIJ,NSG5,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,8,136,4.39
6469,JALESWAR,JER,NSG5,KHARAGPUR,SER,BALESHWAR,ODISHA,8,136,4.39
6470,KANTHI F.S.,KATI,NSG5,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,8,136,4.39
6471,RAKHA MINES,RHE,NSG5,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,8,136,4.39
6472,SORO,SORO,NSG5,KHARAGPUR,SER,BALESHWAR,ODISHA,8,136,4.39
6473,AMARDA ROAD,ARD,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,9,136,4.39
6474,BAHANAGA BAZAR,BNBR,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,9,136,4.39
6475,BAKHRABAD,VKD,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,9,136,4.39
6476,BANGRIPOSI,BGY,NSG6,KHARAGPUR,SER,MAYURBHANJ,ODISHA,9,136,4.39
6477,BENAPUR,BPE,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,9,136,4.39
6478,BHANJPUR,VZR,NSG6,KHARAGPUR,SER,MAYURBHANJ,ODISHA,9,136,4.39
6479,DALBHUMGARH,DVM,NSG6,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,9,136,4.39
6480,DANTAN,DNT,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,9,136,4.39
6481,DESHAPRAN P.H.,DSPN,NSG6,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,9,136,4.39
6482,GALUDIH,GUD,NSG6,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,9,136,4.39
6483,GIDHNI,GII,NSG6,KHARAGPUR,SER,JHARGRAM,WEST BENGAL,9,136,4.39
6484,GOPINPURNILGIRI,GPNB,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,9,136,4.39
6485,HALDIPADA,HIP,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,9,136,4.39
6486,KALAIKUNDA,KKQ,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,9,136,4.39
6487,KHANTAPARA,KHF,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,9,136,4.39
6488,KHEMASULI PH,KSO,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,9,136,4.39
6489,KOKPARA,KKPR,NSG6,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,9,136,4.39
6490,LAKSHANNATH ROAD,LXD,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,9,136,4.39
6491,MARKONA,MKO,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,9,136,4.39
6492,NANDHAKUMAR,NDKR,NSG6,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,9,136,4.39
6493,NARAYANGARH,NYA,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,9,136,4.39
6494,NIKURSINI,NSI,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,9,136,4.39
6495,NILGIRI ROAD,NGRD,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,9,136,4.39
6496,RAJGHAT,RGT,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,9,136,4.39
6497,RAMNAGAR (BENGAL)P.H,RMRB,NSG6,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,9,136,4.39
6498,RANITAL,RNTL,NSG6,KHARAGPUR,SER,BHADRAK,ODISHA,9,136,4.39
6499,RUPSA JN.,ROP,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,9,136,4.39
6500,SARDIHA,SUA,NSG6,KHARAGPUR,SER,JHARGRAM,WEST BENGAL,9,136,4.39
6501,SUTEI BADAGAN,SBGB,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,9,136,4.39
6502,MECHEDA,MCA,SG1,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,10,136,4.39
6503,SANTRAGACHI JN,SRC,SG1,KHARAGPUR,SER,HOWRAH,WEST BENGAL,10,136,4.39
6504,BAGNAN,BZN,SG2,KHARAGPUR,SER,HOWRAH,WEST BENGAL,11,136,4.39
6505,PANSKURA,PKU,SG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,11,136,4.39
6506,ABADA,ABB,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6507,AMTA,AMTA,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6508,ANDUL,ADL,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6509,BALICHAK,BCK,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,12,136,4.39
6510,BANKRA NAYABAZ,BKNM,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6511,BARDA,BRDB,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6512,BARGACHIA,BAC,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6513,BASULYA SUTAHATA,BYSA,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6514,BAURIA JN.,BVA,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6515,BHOGPUR,BOP,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6516,BIRSHIBPUR,BSBP,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6517,CHENGEL,CGA,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6518,DASHNAGAR,DSNR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6519,DEULTI,DTE,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6520,DOMJUR,DJR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6521,DURGACHAK,DZK,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6522,FULESWAR,FLR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6523,GHORAGHATA,GGTA,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6524,GIRI MAIDAN,GMDN,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,12,136,4.39
6525,GOKULPUR,GKL,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,12,136,4.39
6526,HALDIA,HLZ,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6527,HAUR,HAUR,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6528,JAKPUR,JPR,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,12,136,4.39
6529,KESHABPUR,KSBP,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6530,KHIRAI,KHAI,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6531,KOLAGHAT,QGT,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6532,KULGACHIA,KGY,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6533,MADPUR,MPD,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,12,136,4.39
6534,MAHISADAL,MSDL,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6535,MAJU,MJH,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6536,MAURIGRAM,MRGM,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6537,NALPUR,NALR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6538,NANDAIGAJAN P.H.,NDGJ,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6539,NARAYAN PAKURIA MURA,NPMR,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6540,RADHAMOHANPUR,RDU,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,12,136,4.39
6541,RAGHUNATHBARI,RGX,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6542,RAJAGODA,RGA,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6543,RAMRAJATALA,RMJ,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6544,SANKRAIL,SEL,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6545,SHYAM CHAK,SMCK,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,12,136,4.39
6546,TAMLUK,TMZ,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,12,136,4.39
6547,TIKIAPARA,TPKR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6548,ULUBARIA,ULB,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,12,136,4.39
6549,AKASHI P.H,AKZ,HG2,RANCHI,SER,LOHARDAGA,JHARKHAND,2,55,4.39
6550,ARGORA P.H,AOR,HG2,RANCHI,SER,RANCHI,JHARKHAND,2,55,4.39
6551,BARKICHANPI,BICI,HG2,RANCHI,SER,LOHARDAGA,JHARKHAND,2,55,4.39
6552,BEGUNKODAR,BKDR,HG2,RANCHI,SER,PURULIA,WEST BENGAL,2,55,4.39
6553,IRGAON P.H,IRN,HG2,RANCHI,SER,LOHARDAGA,JHARKHAND,2,55,4.39
6554,ITKY P.H.,ITKY,HG2,RANCHI,SER,RANCHI,JHARKHAND,2,55,4.39
6555,NAGJUA F.S,NJA,HG2,RANCHI,SER,LOHARDAGA,JHARKHAND,2,55,4.39
6556,NARKOPI F.S,NRKP,HG2,RANCHI,SER,RANCHI,JHARKHAND,2,55,4.39
6557,PISKA F.S,PIS,HG2,RANCHI,SER,RANCHI,JHARKHAND,2,55,4.39
6558,BAKARKUDI,BKKI,HG3,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND,3,55,4.39
6559,BODAGRAM PH,BODG,HG3,RANCHI,SER,LATEHAR,JHARKHAND,3,55,4.39
6560,HENDLASO BHOKTA,HBB,HG3,RANCHI,SER,LOHARDAGA,JHARKHAND,3,55,4.39
6561,SONDIMRA,SND,HG3,RANCHI,SER,RAMGARH,JHARKHAND,3,55,4.39
6562,HATIA,HTE,NSG3,RANCHI,SER,RANCHI,JHARKHAND,6,55,4.39
6563,RANCHI,RNC,NSG3,RANCHI,SER,RANCHI,JHARKHAND,6,55,4.39
6564,JHALIDA,JAA,NSG5,RANCHI,SER,PURULIA,WEST BENGAL,8,55,4.39
6565,LOHARDAGA BS,LAD,NSG5,RANCHI,SER,LOHARDAGA,JHARKHAND,8,55,4.39
6566,MURI,MURI,NSG5,RANCHI,SER,RANCHI,JHARKHAND,8,55,4.39
6567,NAMKOM,NKM,NSG5,RANCHI,SER,RANCHI,JHARKHAND,8,55,4.39
6568,RAMGARH CANTT.,RMT,NSG5,RANCHI,SER,RAMGARH,JHARKHAND,8,55,4.39
6569,BAKASPUR,BKPR,NSG6,RANCHI,SER,KHUNTI,JHARKHAND,9,55,4.39
6570,BALASIRING,BLRG,NSG6,RANCHI,SER,RANCHI,JHARKHAND,9,55,4.39
6571,BANO,BANO,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND,9,55,4.39
6572,BARKIPONA,BRKP,NSG6,RANCHI,SER,RAMGARH,JHARKHAND,9,55,4.39
6573,BARLANGA,BLNG,NSG6,RANCHI,SER,RAMGARH,JHARKHAND,9,55,4.39
6574,GANGAGHAT,GAG,NSG6,RANCHI,SER,RANCHI,JHARKHAND,9,55,4.39
6575,GAUTAMDHARA,GATD,NSG6,RANCHI,SER,RANCHI,JHARKHAND,9,55,4.39
6576,GOLA ROAD,GRE,NSG6,RANCHI,SER,RAMGARH,JHARKHAND,9,55,4.39
6577,GOONDA (BIHAR),GDBR,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND,9,55,4.39
6578,GOVINDPUR ROAD,GBX,NSG6,RANCHI,SER,KHUNTI,JHARKHAND,9,55,4.39
6579,HARUBERA,HRBR,NSG6,RANCHI,SER,RAMGARH,JHARKHAND,9,55,4.39
6580,HESALONG FS,HNSL,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND,9,55,4.39
6581,ILLOO,ILO,NSG6,RANCHI,SER,PURULIA,WEST BENGAL,9,55,4.39
6582,JHIMRI,JHMR,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND,9,55,4.39
6583,JOHNA,JON,NSG6,RANCHI,SER,RANCHI,JHARKHAND,9,55,4.39
6584,KANAROAN,KNRN,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND,9,55,4.39
6585,KARRA,KRRA,NSG6,RANCHI,SER,KHUNTI,JHARKHAND,9,55,4.39
6586,KITA,KITA,NSG6,RANCHI,SER,RANCHI,JHARKHAND,9,55,4.39
6587,KURKURA,KRKR,NSG6,RANCHI,SER,GUMLA,JHARKHAND,9,55,4.39
6588,LATEMDA,LTMD,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND,9,55,4.39
6589,LODHMA,LOM,NSG6,RANCHI,SER,KHUNTI,JHARKHAND,9,55,4.39
6590,MAEL,MAEL,NSG6,RANCHI,SER,RAMGARH,JHARKHAND,9,55,4.39
6591,MAHABUANG,MCZ,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND,9,55,4.39
6592,ORGA,ORGA,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND,9,55,4.39
6593,PAKRA,PKC,NSG6,RANCHI,SER,GUMLA,JHARKHAND,9,55,4.39
6594,PARBATONIA,PBB,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND,9,55,4.39
6595,POKLA,PKF,NSG6,RANCHI,SER,GUMLA,JHARKHAND,9,55,4.39
6596,SILLI,SLF,NSG6,RANCHI,SER,RANCHI,JHARKHAND,9,55,4.39
6597,SUISA,SSIA,NSG6,RANCHI,SER,PURULIA,WEST BENGAL,9,55,4.39
6598,TANGRABASULI B.S,TGB,NSG6,RANCHI,SER,RANCHI,JHARKHAND,9,55,4.39
6599,TATI,TATI,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND,9,55,4.39
6600,TATISILWAI,TIS,NSG6,RANCHI,SER,RANCHI,JHARKHAND,9,55,4.39
6601,TIRALDIH,TUL,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND,9,55,4.39
6602,TORANG,TRAN,NSG6,RANCHI,SER,PURULIA,WEST BENGAL,9,55,4.39
6603,TULIN,THO,NSG6,RANCHI,SER,PURULIA,WEST BENGAL,9,55,4.39
6604,ANAVARDIKANPETTAI (HALT),AVN,HG1,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,1,160,6.26
6605,KANCHIPURAM EAST (HALT),CJE,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,1,160,6.26
6606,MARAIMALAI NAGAR (HALT),MMNK,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,1,160,6.26
6607,PARANUR (HALT),PWU,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,1,160,6.26
6608,POTHERI (HALT),POTI,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,1,160,6.26
6609,URAPPAKKAM (HALT),UPM,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,1,160,6.26
6610,ACHARAPAKKAM (HALT),ACK,HG2,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,2,160,6.26
6611,AKKAMPET (HALT),AKAT,HG2,CHENNAI CENTRAL,SR,SPSR NELLORE,ANDHRA PRADESH,2,160,6.26
6612,MELALATHUR (HALT),MEH,HG2,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,2,160,6.26
6613,VILLIAMBAKKAM (HALT),VB,HG2,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,2,160,6.26
6614,VIRINCHIPURAM (HALT),VJ,HG2,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,2,160,6.26
6615,ICHCHIPUTTUR (HALT),IPT,HG3,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,3,160,6.26
6616,NATHAPETTAI (HALT),NTT,HG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,3,160,6.26
6617,PADALAM (HALT),PTM,HG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,3,160,6.26
6618,PADI (HALT),PADI,HG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU,3,160,6.26
6619,PALAYASIVARAM (HALT),PYV,HG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,3,160,6.26
6620,REDDIPALAYAM (HALT),RDY,HG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,3,160,6.26
6621,THAKKOLAM (HALT),TKO,HG3,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,3,160,6.26
6622,VENKATANARASIMHARAJUVARIPETA (HALT),VKZ,HG3,CHENNAI CENTRAL,SR,CHITTOOR,ANDHRA PRADESH,3,160,6.26
6623,CHENNAI CENTRAL,MAS,NSG1,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU,4,160,6.26
6624,CHENNAI EGMORE,MS,NSG1,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU,4,160,6.26
6625,TAMBARAM,TBM,NSG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,4,160,6.26
6626,ARAKKONAM JN,AJJ,NSG2,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,5,160,6.26
6627,AVADI,AVD,NSG2,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU,5,160,6.26
6628,CHENGALPATTU JN.,CGL,NSG2,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,5,160,6.26
6629,KATPADI,KPD,NSG2,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,5,160,6.26
6630,TIRUVALLUR,TRL,NSG2,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU,5,160,6.26
